COUNTRY,Country,VARIABLE,Variable,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
IND,India,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,695764.0,,
IND,India,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,769956.0,,
IND,India,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,838032.0,,
IND,India,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,903465.0,,
IND,India,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,978508.0,,
IND,India,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,1046522.0,,
IND,India,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,1098103.0,,
IND,India,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,1140412.0,,
IND,India,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,1147190.0,,
IND,India,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,1143039.0,,
IND,India,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,1149835.0,,
IND,India,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,1161333.0,E,Estimated value
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,900300.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,921300.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,930500.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,925200.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,951493.0,B,Break
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,939389.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,945052.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,947807.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,950882.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,959694.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,962892.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,972357.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,972319.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,980246.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,995190.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,1008771.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,1027755.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,977430.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,978702.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,981452.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,831141.0,,
DEU,Germany,T-PASS-RD-TOT,Road passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,836625.0,P,Provisional value
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,5832.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,5568.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,5204.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,5878.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,5237.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,5036.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,5277.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,5553.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,5097.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,5374.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,5491.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,7300.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,6612.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,6225.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,7401.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,8326.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,7829.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,8465.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,8938.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,14259.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,8297.0,,
TUR,Türkiye,T-PASS-RL-TOT,Rail passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,10663.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,215.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,192.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,192.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,130.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,123.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,132.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,110.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,125.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,99.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,91.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,65.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,62.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,73.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,76.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,81.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,84.0,,
MNE,"Montenegro, Republic of",T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,60.0,,
SVN,Slovenia,T-PASS-RD-TOT,Road passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,23827.0,,
SVN,Slovenia,T-PASS-RD-TOT,Road passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,24194.0,,
SVN,Slovenia,T-PASS-RD-TOT,Road passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,24626.0,,
SVN,Slovenia,T-PASS-RD-TOT,Road passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,24777.0,,
SVN,Slovenia,T-PASS-RD-TOT,Road passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,25260.0,,
SVN,Slovenia,T-PASS-RD-TOT,Road passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,25571.0,,
SVN,Slovenia,T-PASS-RD-TOT,Road passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,26139.0,,
SVN,Slovenia,T-PASS-RD-TOT,Road passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,27590.0,,
SVN,Slovenia,T-PASS-RD-TOT,Road passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,28024.0,,
SVN,Slovenia,T-PASS-RD-TOT,Road passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,28971.0,,
SVN,Slovenia,T-PASS-RD-TOT,Road passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,28819.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,453.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,401.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,401.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,396.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,614.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,713.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,808.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,773.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,674.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,626.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,654.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,641.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,625.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,585.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,550.0,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,464.6,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,544.5,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,596.7,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,633.6,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,676.644,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,246.938,,
GEO,Georgia,T-PASS-RL-TOT,Rail passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,273.268,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,63400.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,64700.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,66000.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,67260.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,68545.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,69450.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,69995.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,71325.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,70940.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,71870.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,72285.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,73030.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,72810.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,72655.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,73060.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,73835.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,65262.0,B,Break
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,74800.0,B,Break
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,74800.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,74700.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,70900.0,,
FIN,Finland,T-PASS-RD-TOT,Road passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,69600.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,7755.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,8036.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,8260.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,8265.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,8676.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,9150.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,9607.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,9932.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,10406.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,10427.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,10403.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,11003.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,10857.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,10595.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,10974.0,E,Estimated value
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,10333.0,B,Break
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,10025.0,E,Estimated value
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,10167.0,E,Estimated value
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,10500.0,E,Estimated value
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,10849.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,7397.0,,
BEL,Belgium,T-PASS-RL-TOT,Rail passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,6970.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,611.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,533.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,498.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,432.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,443.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,428.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,431.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,409.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,398.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,357.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,373.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,389.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,403.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,391.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,373.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,361.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,396.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,424.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,468.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,479.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,260.0,,
LTU,Lithuania,T-PASS-RL-TOT,Rail passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,329.0,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,256800.81626319,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,254423.55150096,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,260515.12168066,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,267138.42377927,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,279132.16280033,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,279904.66803909,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,275485.19979078,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,278975.22244898,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,280777.91301449,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,280001.31220137,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,281717.09803395,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,284570.70746956,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,287258.44728209,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,293035.13261264,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,297589.77037617,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,300781.96445697,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2016,2016,PKM,Passenger-kilometres,6,Millions,,,302478.20217269,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2017,2017,PKM,Passenger-kilometres,6,Millions,,,303655.13465229,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2018,2018,PKM,Passenger-kilometres,6,Millions,,,304707.07363096,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2019,2019,PKM,Passenger-kilometres,6,Millions,,,303545.76721484,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2020,2020,PKM,Passenger-kilometres,6,Millions,,,277592.02507965,,
AUS,Australia,T-PASS-RD-TOT,Road passenger transport,2021,2021,PKM,Passenger-kilometres,6,Millions,,,275308.57828349,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2000,2000,PKM,Passenger-kilometres,6,Millions,,,47.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2001,2001,PKM,Passenger-kilometres,6,Millions,,,47.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2002,2002,PKM,Passenger-kilometres,6,Millions,,,48.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2003,2003,PKM,Passenger-kilometres,6,Millions,,,41.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2004,2004,PKM,Passenger-kilometres,6,Millions,,,30.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2005,2005,PKM,Passenger-kilometres,6,Millions,,,27.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2006,2006,PKM,Passenger-kilometres,6,Millions,,,28.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2007,2007,PKM,Passenger-kilometres,6,Millions,,,24.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2008,2008,PKM,Passenger-kilometres,6,Millions,,,26.6,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2009,2009,PKM,Passenger-kilometres,6,Millions,,,35.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2010,2010,PKM,Passenger-kilometres,6,Millions,,,50.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2011,2011,PKM,Passenger-kilometres,6,Millions,,,49.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2012,2012,PKM,Passenger-kilometres,6,Millions,,,53.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2013,2013,PKM,Passenger-kilometres,6,Millions,,,55.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2014,2014,PKM,Passenger-kilometres,6,Millions,,,52.0,,
ARM,Armenia,T-PASS-RL-TOT,Rail passenger transport,2015,2015,PKM,Passenger-kilometres,6,Millions,,,44.0,,
