station,distance,services_per_day,n_of_disruptions
UTVR,263,0,419
UTZL,264,0,419
VB,319,0,504
VD,234,0,182
VDL,403,0,660
VDM,58,0,22
VEM,226,0,182
VG,314,0,492
VH,320,0,454
VHP,215,0,116
VK,412,0,660
VL,332,0,558
VLB,302,0,505
VNDC,297,0,453
VNDW,296,0,453
VP,245,0,188
VRY,309,0,506
VS,450,0,732
VSS,449,0,732
VST,317,0,539
VSV,288,0,215
VTN,269,0,424
VZ,222,0,117
WAD,302,0,504
WADN,303,0,504
WADT,301,0,504
WC,279,0,442
WD,278,0,346
WDN,215,0,118
WF,259,0,442
WFM,97,0,30
WH,189,0,106
WK,165,0,35
WL,274,0,214
WM,302,0,524
WP,272,0,358
WR,15,17.193548387096776,0
WS,37,0,9
WSM,89,0,16
WT,370,0,554
WTV,254,0,191
WV,167,0,32
WW,267,0,196
WWW,266,0,196
WZ,184,0,106
YPB,315,0,504
ZA,273,0,456
ZB,50,0,18
ZBM,297,0,543
ZD,296,0,521
ZDK,299,0,524
ZH,85,0,15
ZL,175,0,92
ZLSH,180,0,106
ZLW,352,0,694
ZP,222,0,182
ZTM,310,0,504
ZTMO,309,0,504
ZV,263,0,194
ZVB,360,0,699
ZVT,313,0,538
ZWD,336,0,688
ZZS,299,0,524
