station,distance,services_per_day,n_of_disruptions
NMH,12,47.193548387096776,11
NML,16,0,32
NS,124,0,569
NSCH,260,0,465
NVD,121,0,365
NVP,148,0,554
NWK,133,0,447
O,39,0,32
OBD,182,0,941
ODB,132,0,467
ODZ,119,0,359
OMN,133,0,389
OP,40,0,46
OST,89,0,358
OT,79,0,169
OTB,38,0,289
OVN,151,0,865
OW,40,0,53
PMO,155,0,850
PMR,154,0,849
PMW,153,0,852
PT,103,0,572
RAI,126,0,365
RAT,128,0,382
RB,154,0,498
RD,254,0,466
RH,44,0,292
RHN,111,0,346
RL,85,0,294
RLB,130,0,342
RM,70,34.354838709677416,115
RS,51,0,53
RSD,125,0,462
RSN,105,0,358
RSW,156,0,462
RTA,138,0,447
RTB,136,0,243
RTD,137,0,243
RTN,142,0,313
RTST,132,0,348
RTZ,133,0,348
RV,59,34.354838709677416,101
RVS,31,0,32
SBK,102,0,196
SD,98,0,583
SDA,243,0,456
SDM,141,0,313
SDT,107,0,123
SDTB,110,0,124
SGL,126,0,182
SGN,190,0,941
SHL,138,0,376
SK,227,0,399
SKND,226,0,399
SM,65,34.354838709677416,115
SN,104,0,197
SOG,124,0,183
SPTN,156,0,883
SPTZ,154,0,883
SRN,88,0,193
SSH,150,0,470
ST,99,0,583
STD,95,0,164
STM,238,0,462
STV,256,0,407
STZ,100,0,573
SWD,227,0,450
SWK,152,0,432
TB,80,0,126
TBG,70,0,326
TBR,85,0,139
TBU,81,0,139
TG,52,34.354838709677416,82
TL,56,0,49
TPSW,58,0,49
TWL,84,0,358
UHM,251,0,466
UHZ,248,0,466
UST,243,0,465
UT,92,0,289
UTG,153,0,887
UTLN,90,0,173
UTLR,95,0,362
UTM,100,0,362
UTO,95,0,362
UTT,97,0,362
UTVR,91,0,387
UTZL,94,0,362
VB,149,0,447
VD,75,0,292
VDL,118,0,183
VDM,243,0,463
VEM,67,0,292
VG,62,0,126
VH,150,0,470
VHP,131,0,429
VK,127,0,183
VL,47,38.45161290322581,81
VLB,17,47.225806451612904,28
VNDC,103,0,345
VNDW,102,0,345
VP,40,0,292
VRY,24,47.225806451612904,29
VS,200,0,500
VSS,199,0,500
VST,147,0,555
VSV,77,0,326
VTN,99,0,367
VZ,124,0,428
WAD,132,0,447
WADN,133,0,447
WADT,131,0,447
WC,24,0,32
WD,108,0,362
WDN,113,0,365
WF,42,0,289
WFM,240,0,465
WH,96,0,368
WK,243,0,402
WL,59,0,309
WM,146,0,852
WP,116,0,581
WR,270,0,474
WS,248,0,465
WSM,232,0,451
WT,94,0,164
WTV,39,0,291
WV,165,0,382
WW,98,0,345
WWW,99,0,345
WZ,119,0,382
YPB,145,0,447
ZA,34,0,46
ZB,235,0,459
ZBM,71,0,126
ZD,140,0,849
ZDK,143,0,852
ZH,228,0,450
ZL,110,0,368
ZLSH,115,0,382
ZLW,116,0,480
ZP,63,0,292
ZTM,140,0,447
ZTMO,139,0,447
ZV,48,0,289
ZVB,124,0,485
ZVT,157,0,866
ZWD,119,0,243
ZZS,143,0,852
