station,distance,services_per_day,n_of_disruptions
EMN,172,0,182
EMNZ,168,0,181
ES,110,0,81
ESE,116,0,110
ESK,106,0,81
EST,63,0,294
ETN,168,0,745
FN,216,0,121
FWD,213,0,121
GBG,145,0,167
GBR,119,0,110
GD,142,0,367
GDG,139,0,367
GDM,108,0,311
GDR,17,35.58064516129032,0
GERP,208,0,157
GK,229,0,172
GLN,185,0,495
GN,210,0,157
GND,143,0,375
GNN,214,0,172
GO,87,0,21
GP,152,0,471
GR,134,0,373
GS,231,0,781
GV,171,0,452
GVC,170,0,452
GVM,171,0,560
GVMW,172,0,467
GW,186,0,161
GZ,147,0,424
HAD,171,0,870
HB,196,0,526
HBZM,146,0,385
HD,130,0,577
HDB,139,0,154
HDE,122,0,104
HDG,209,0,121
HDR,229,0,955
HDRZ,228,0,955
HFD,161,0,431
HGL,102,0,62
HGLG,100,0,62
HGLO,104,0,81
HGV,152,0,104
HGZ,221,0,180
HIL,178,0,475
HK,174,0,893
HKS,201,0,910
HLG,225,0,122
HLGH,226,0,126
HLM,167,0,833
HLMS,166,0,854
HLO,182,0,860
HM,159,0,471
HMBH,160,0,475
HMBV,156,0,471
HMH,158,0,471
HMN,77,0,308
HN,191,0,854
HNK,192,0,910
HNO,116,0,104
HNP,241,0,124
HON,92,0,80
HOR,122,0,367
HR,170,0,104
HRL,200,0,495
HRLW,202,0,512
HRN,204,0,157
HRT,141,0,410
[HRY,inf,0,0
HT,114,0,336
HTN,116,0,392
HTNC,117,0,420
HTO,113,0,336
HVL,97,0,334
HVS,119,0,574
HVSM,120,0,575
HVSP,120,0,575
HWD,194,0,936
HWZB,159,0,854
HZE,157,0,477
IJT,224,0,122
KBD,213,0,781
KBK,66,0,14
KLP,76,0,316
KMA,166,0,867
KMR,208,0,512
KMW,246,0,129
KPN,119,0,104
KPNZ,119,0,104
KRD,208,0,523
KRG,220,0,781
KTR,84,0,308
KW,218,0,178
KZ,160,0,857
LAA,171,0,481
LC,74,0,14
LDL,159,0,458
LDM,122,0,355
LEDN,160,0,465
LEER,279,0,196
LG,203,0,512
LLS,161,0,104
LLZM,155,0,452
LP,236,0,184
LTN,77,0,317
LTV,22,0,0
LUT,185,0,495
LW,199,0,104
LWC,202,0,121
MAS,117,0,367
MDB,250,0,781
MES,208,0,497
MG,209,0,121
MMLH,81,0,315
MP,132,0,104
MRB,131,0,151
MRN,106,0,348
MT,202,0,495
MTH,219,0,180
MTN,205,0,497
MTR,203,0,497
MZ,167,0,482
[NEA,inf,0,0
NDB,125,0,575
NH,193,0,526
NKK,114,0,574
NM,71,0,294
NMD,76,0,315
NMGO,74,0,315
NMH,74,0,315
NML,70,0,308
NS,131,0,104
NSCH,254,0,187
NVD,115,0,87
NVP,166,0,559
NWK,151,0,452
O,95,0,315
OBD,200,0,946
ODB,188,0,750
ODZ,113,0,81
OMN,127,0,111
OP,80,0,308
OST,83,0,80
OT,135,0,452
OTB,56,0,294
OVN,169,0,870
OW,96,0,336
PMO,173,0,855
PMR,172,0,854
PMW,171,0,857
PT,121,0,577
RAI,144,0,370
RAT,122,0,104
RB,210,0,781
RD,248,0,188
RH,60,0,43
RHN,129,0,351
RL,35,0,12
RLB,170,0,604
RM,156,0,444
RS,107,0,336
RSD,181,0,745
RSN,99,0,80
RSW,174,0,467
RTA,156,0,452
RTB,167,0,522
RTD,166,0,452
RTN,161,0,454
RTST,171,0,531
RTZ,170,0,531
RV,145,0,430
RVS,87,0,294
SBK,188,0,525
SD,116,0,588
SDA,237,0,178
SDM,170,0,522
SDT,147,0,385
SDTB,150,0,386
SGL,212,0,511
SGN,208,0,946
SHL,156,0,381
SK,221,0,121
SKND,220,0,121
SM,151,0,444
SN,190,0,526
SOG,210,0,512
SPTN,174,0,888
SPTZ,172,0,888
SRN,174,0,522
SSH,168,0,475
ST,117,0,588
STD,181,0,493
STM,232,0,184
STV,250,0,129
STZ,118,0,578
SWD,221,0,172
SWK,146,0,154
TB,136,0,409
TBG,16,35.58064516129032,0
TBR,141,0,422
TBU,137,0,422
TG,138,0,411
TL,96,0,311
TPSW,98,0,311
TWL,78,0,80
UHM,245,0,188
UHZ,242,0,188
UST,237,0,187
UT,110,0,294
UTG,171,0,892
UTLN,112,0,392
UTLR,113,0,367
UTM,118,0,367
UTO,113,0,367
UTT,115,0,367
UTVR,109,0,392
UTZL,112,0,367
VB,167,0,452
VD,45,0,12
VDL,204,0,512
VDM,237,0,185
VEM,61,0,14
VG,118,0,409
VH,168,0,475
VHP,125,0,151
VK,213,0,512
VL,133,0,410
VLB,103,0,357
VNDC,121,0,350
VNDW,120,0,350
VP,56,0,43
VRY,110,0,358
VS,256,0,783
VSS,255,0,783
VST,165,0,560
VSV,9,35.58064516129032,0
VTN,117,0,372
VZ,118,0,150
WAD,150,0,452
WADN,151,0,452
WADT,149,0,452
WC,80,0,294
WD,126,0,367
WDN,107,0,87
WF,60,0,294
WFM,234,0,187
WH,90,0,90
WK,237,0,124
WL,27,35.58064516129032,17
WM,164,0,857
WP,134,0,586
WR,264,0,196
WS,242,0,187
WSM,226,0,173
WT,174,0,471
WTV,47,35.58064516129032,40
WV,159,0,104
WW,12,35.54838709677419,0
WWW,13,0,0
WZ,113,0,104
YPB,163,0,452
ZA,74,0,308
ZB,229,0,181
ZBM,117,0,354
ZD,158,0,854
ZDK,161,0,857
ZH,222,0,172
ZL,104,0,90
ZLSH,109,0,104
ZLW,172,0,763
ZP,57,0,14
ZTM,158,0,452
ZTMO,157,0,452
ZV,38,35.58064516129032,37
ZVB,180,0,768
ZVT,175,0,871
ZWD,159,0,505
ZZS,161,0,857
