station,distance,services_per_day,n_of_disruptions
HGV,129,0,77
HGZ,111,0,58
HIL,278,0,500
HK,274,0,483
HKS,301,0,500
HLG,68,0,21
HLGH,69,0,25
HLM,267,0,423
HLMS,266,0,444
HLO,282,0,450
HM,317,0,482
HMBH,318,0,486
HMBV,314,0,482
HMH,316,0,482
HMN,238,0,384
HN,291,0,444
HNK,292,0,500
HNO,149,0,34
HON,187,0,110
HOR,225,0,275
HR,71,0,20
HRL,361,0,571
HRLW,363,0,588
HRN,102,0,58
HRT,302,0,486
[HRY,inf,0,0
HT,272,0,347
HTN,232,0,347
HTNC,233,0,375
HTO,273,0,420
HVL,209,0,274
HVS,219,0,274
HVSM,220,0,275
HVSP,220,0,275
HWD,294,0,526
HWZB,259,0,444
HZE,315,0,488
IJT,17,0,0
KBD,369,0,658
KBK,192,0,70
KLP,237,0,392
KMA,266,0,457
KMR,369,0,588
KMW,5,0,0
KPN,152,0,34
KPNZ,152,0,34
KRD,369,0,599
KRG,376,0,658
KTR,245,0,384
KW,108,0,79
KZ,260,0,447
LAA,285,0,461
LC,201,0,110
LDL,273,0,365
LDM,264,0,472
LEDN,274,0,372
LEER,169,0,58
LG,364,0,588
LLS,194,0,20
LLZM,269,0,432
LP,122,0,70
LTN,229,0,291
LTV,219,0,112
LUT,346,0,571
LW,42,0,3
LWC,45,0,20
MAS,231,0,347
MDB,406,0,658
MES,369,0,573
MG,32,0,3
MMLH,242,0,391
MP,109,0,65
MRB,171,0,41
MRN,244,0,379
MT,363,0,571
MTH,109,0,81
MTN,366,0,573
MTR,364,0,573
MZ,325,0,493
[NEA,inf,0,0
NDB,225,0,275
NH,354,0,602
NKK,192,0,37
NM,232,0,370
NMD,237,0,391
NMGO,235,0,391
NMH,235,0,391
NML,231,0,384
NS,164,0,34
NSCH,144,0,88
NVD,169,0,34
NVP,268,0,417
NWK,265,0,432
O,256,0,391
OBD,300,0,536
ODB,330,0,627
ODZ,207,0,135
OMN,160,0,41
OP,241,0,384
OST,158,0,34
OT,293,0,463
OTB,217,0,370
OVN,269,0,460
OW,257,0,412
PMO,273,0,445
PMR,272,0,444
PMW,271,0,447
PT,185,0,51
RAI,246,0,168
RAT,155,0,34
RB,366,0,658
RD,134,0,74
RH,203,0,113
RHN,267,0,382
RL,206,0,112
RLB,287,0,511
RM,317,0,520
RS,268,0,412
RSD,337,0,622
RSN,185,0,46
RSW,288,0,447
RTA,270,0,432
RTB,281,0,502
RTD,280,0,432
RTN,275,0,434
RTST,285,0,511
RTZ,284,0,511
RV,306,0,506
RVS,248,0,370
SBK,349,0,601
SD,216,0,288
SDA,127,0,79
SDM,284,0,502
SDT,289,0,502
SDTB,292,0,503
SGL,373,0,587
SGN,308,0,536
SHL,258,0,239
SK,20,0,2
SKND,21,0,3
SM,312,0,520
SN,351,0,602
SOG,371,0,588
SPTN,274,0,478
SPTZ,272,0,478
SRN,335,0,598
SSH,279,0,417
ST,217,0,288
STD,342,0,569
STM,118,0,70
STV,9,0,0
STZ,218,0,278
SWD,107,0,58
SWK,95,0,22
TB,294,0,420
TBG,247,0,159
TBR,299,0,433
TBU,295,0,433
TG,299,0,487
TL,257,0,387
TPSW,259,0,387
TWL,173,0,110
UHM,131,0,74
UHZ,128,0,74
UST,123,0,73
UT,224,0,274
UTG,271,0,482
UTLN,228,0,347
UTLR,227,0,347
UTM,232,0,347
UTO,221,0,298
UTT,229,0,347
UTVR,225,0,347
UTZL,226,0,347
VB,281,0,432
VD,196,0,110
VDL,365,0,588
VDM,127,0,86
VEM,188,0,110
VG,276,0,420
VH,282,0,382
VHP,177,0,44
VK,374,0,588
VL,294,0,486
VLB,264,0,433
VNDC,259,0,381
VNDW,258,0,381
VP,207,0,116
VRY,271,0,434
VS,412,0,660
VSS,411,0,660
VST,279,0,467
VSV,250,0,143
VTN,231,0,352
VZ,184,0,45
WAD,264,0,432
WADN,265,0,432
WADT,263,0,432
WC,241,0,370
WD,240,0,274
WDN,177,0,46
WF,221,0,370
WFM,120,0,73
WH,151,0,34
WK,4,0,0
WL,236,0,142
WM,264,0,447
WP,234,0,166
WR,154,0,97
WS,132,0,88
WSM,112,0,59
WT,332,0,482
WTV,216,0,119
WV,82,0,20
WW,229,0,124
WWW,228,0,124
WZ,146,0,34
YPB,277,0,432
ZA,235,0,384
ZB,119,0,82
ZBM,259,0,471
ZD,258,0,444
ZDK,261,0,447
ZH,84,0,20
ZL,137,0,20
ZLSH,142,0,34
ZLW,314,0,622
ZP,184,0,110
ZTM,272,0,432
ZTMO,271,0,432
ZV,225,0,122
ZVB,322,0,627
ZVT,275,0,461
ZWD,298,0,616
ZZS,261,0,447
