station,distance,services_per_day,n_of_disruptions
HN,82,24.322580645161292,279
HNK,83,24.322580645161292,335
HNO,99,0,254
HNP,224,0,274
HON,98,0,306
HOR,12,39.32258064516129,0
HR,153,18.516129032258064,254
HRL,176,11.806451612903226,186
HRLW,178,0,203
HRN,187,1.903225806451613,307
HRT,120,30.741935483870968,167
HT,48,119.87096774193549,0
HTN,8,74.19354838709677,0
HTNC,9,74.19354838709677,28
HTO,49,0,73
HVL,27,0,240
HVS,18,53.193548387096776,0
HVSM,19,15.580645161290322,1
HVSP,17,53.193548387096776,0
HWD,85,35.16129032258065,361
HWZB,50,0,279
HZE,91,0,141
IJT,207,0,272
KBD,145,0,311
KBK,73,0,276
KLP,34,37.87096774193548,0
KMA,57,7.225806451612903,292
KMR,184,0,203
KMW,229,0,279
KPN,102,0,254
KPNZ,102,0,254
KRD,184,0,214
KRG,152,0,311
KTR,50,0,124
KW,201,0,328
KZ,51,7.225806451612903,282
LAA,61,1.8064516129032258,114
LC,99,0,275
LDL,49,41.87096774193548,91
LDM,40,0,125
LEDN,50,47.903225806451616,98
LEER,262,0,346
LG,179,0,203
LLS,73,0,144
LLZM,45,36.45161290322581,85
LP,219,0,334
LTN,47,0,257
LTV,117,0,277
LW,182,18.516129032258064,254
LWC,185,0,271
MAS,7,46.70967741935484,0
MDB,182,0,311
MES,184,0,188
MG,192,0,271
MMLH,87,0,278
MP,115,20.451612903225808,254
MRB,121,0,261
MRN,20,36.96774193548387,32
MT,178,36.645161290322584,186
MTH,202,0,330
MTN,181,0,188
MTR,179,0,188
MZ,101,0,146
NDB,24,45.38709677419355,1
NH,169,0,217
NKK,32,36.67741935483871,240
NM,77,45.74193548387097,257
NMD,82,0,278
NMGO,80,0,278
NMH,80,0,278
NML,76,0.8387096774193549,271
NS,60,36.70967741935484,240
NSCH,237,0,337
NVD,119,0,254
NVP,56,0,192
NWK,41,0.03225806451612903,85
O,67,0,73
OBD,91,0,371
ODB,106,0,280
ODZ,138,0,342
OMN,110,0,261
OP,54,0,127
OST,89,0,306
OT,69,0,116
OTB,54,0,22
OVN,60,0,295
OW,66,0,76
PMO,64,0.06451612903225806,280
PMR,63,0,279
PMW,62,0,282
PT,39,36.70967741935484,243
RAI,34,15.064516129032258,3
RAT,105,0,254
RB,142,0,311
RD,231,0,338
RH,68,0,260
RHN,43,36.96774193548387,35
RL,104,0,277
RLB,63,0,164
RM,132,48.45161290322581,135
RS,55,0,76
RSD,113,0,275
RSN,105,0,306
RSW,64,0,100
RTA,46,45.96774193548387,85
RTB,57,1.4516129032258065,155
RTD,56,51.54838709677419,85
RTN,51,0.03225806451612903,87
RTST,61,0,164
RTZ,60,0,164
RV,143,0,184
RVS,75,0,94
SBK,164,0,216
SD,20,28.93548387096774,24
SDA,220,0,328
SDM,60,1.8064516129032258,155
SDT,65,0,155
SDTB,68,0,156
SGL,188,0,202
SGN,99,35.16129032258065,371
SHL,46,84.0,14
SK,204,0,271
SKND,203,0,271
SM,137,0,184
SN,166,0,217
SOG,186,0,203
SPTN,65,0,313
SPTZ,63,0,313
SRN,150,0,213
SSH,58,0,108
ST,19,28.93548387096774,24
STD,157,48.45161290322581,184
STM,215,0,334
STV,233,0,279
STZ,18,28.93548387096774,24
SWD,204,0,322
SWK,129,18.516129032258064,304
TB,70,0,73
TBG,94,0,294
TBR,75,0,86
TBU,71,0,86
TG,137,0,220
TL,38,37.25806451612903,124
TPSW,36,37.25806451612903,124
TWL,74,0,275
UHM,228,0,338
UHZ,225,0,338
UST,220,0,337
UTG,62,7.225806451612903,317
UTLN,4,74.16129032258064,0
UTLR,3,49.70967741935484,0
UTM,8,7.451612903225806,0
UTO,3,119.74193548387096,0
UTT,5,49.70967741935484,0
UTVR,1,116.74193548387096,0
UTZL,2,46.25806451612903,0
VB,57,36.54838709677419,85
VD,94,0,275
VDL,180,0,203
VDM,220,0,335
VEM,78,0,277
VG,52,0,73
VH,58,0,108
VHP,127,0,264
VK,189,0,203
VL,132,30.806451612903224,219
VLB,109,0,320
VNDC,35,36.96774193548387,34
VNDW,34,36.96774193548387,34
VP,64,0,260
VRY,116,0,321
VS,188,0,313
VSS,187,0,313
VST,55,0,193
VSV,101,0,294
VTN,7,49.70967741935484,5
VZ,124,0,376
WAD,40,0,85
WADN,41,0,85
WADT,39,0,85
WC,82,0,97
WD,16,87.2258064516129,0
WDN,113,0,313
WF,50,0,22
WFM,217,0,337
WH,96,0,316
WK,220,0,274
WL,83,0,277
WM,55,7.258064516129032,282
WP,33,15.064516129032258,12
WR,247,0,346
WS,225,0,337
WSM,209,0,323
WT,108,48.45161290322581,135
WTV,63,0,259
WV,142,1.1935483870967742,254
WW,122,0,313
WWW,123,0,313
WZ,78,36.67741935483871,253
YPB,53,36.45161290322581,85
ZA,60,0,127
ZB,212,0,331
ZBM,35,37.03225806451613,124
ZD,49,58.29032258064516,279
ZDK,52,0,282
ZH,205,0,322
ZL,87,74.61290322580645,240
ZLSH,92,0,254
ZLW,90,0,275
ZP,82,0,275
ZTM,48,28.06451612903226,85
ZTMO,47,36.45161290322581,85
ZV,72,0,257
ZVB,98,0,280
ZVT,66,0,296
ZWD,74,0,269
ZZS,52,7.225806451612903,282
