station,distance,services_per_day,n_of_disruptions
HM,137,0,454
HMBH,138,0,458
HMBV,134,0,454
HMH,136,0,454
HMN,55,0,291
HN,169,0,837
HNK,170,0,893
HNO,116,0,122
HNP,241,0,142
HON,92,0,98
HOR,100,0,350
HR,170,0,122
HRL,178,0,478
HRLW,180,0,495
HRN,204,0,175
HRT,119,0,393
[HRY,inf,0,0
HT,92,0,319
HTN,94,0,375
HTNC,95,0,403
HTO,91,0,319
HVL,75,0,317
HVS,97,0,557
HVSM,98,0,558
HVSP,98,0,558
HWD,172,0,919
HWZB,137,0,837
HZE,135,0,460
IJT,224,0,140
KBD,191,0,764
KBK,66,0,32
KLP,54,0,299
KMA,144,0,850
KMR,186,0,495
KMW,246,0,147
KPN,119,0,122
KPNZ,119,0,122
KRD,186,0,506
KRG,198,0,764
KTR,62,0,291
KW,218,0,196
KZ,138,0,840
LAA,149,0,464
LC,74,0,32
LDL,137,0,441
LDM,100,0,338
LEDN,138,0,448
LEER,279,0,214
LG,181,0,495
LLS,152,0,701
LLZM,133,0,435
LP,236,0,202
LTN,55,0,300
LTV,44,0,19
LUT,163,0,478
LW,199,0,122
LWC,202,0,139
MAS,95,0,350
MDB,228,0,764
MES,186,0,480
MG,209,0,139
MMLH,59,0,298
MP,132,0,122
MRB,131,0,169
MRN,84,0,331
MT,180,0,478
MTH,219,0,198
MTN,183,0,480
MTR,181,0,480
MZ,145,0,465
[NEA,inf,0,0
NDB,103,0,558
NH,171,0,509
NKK,92,0,557
NM,49,0,277
NMD,54,0,298
NMGO,52,0,298
NMH,52,0,298
NML,48,0,291
NS,120,0,557
NSCH,254,0,205
NVD,115,0,105
NVP,144,0,542
NWK,129,0,435
O,73,0,298
OBD,178,0,929
ODB,166,0,733
ODZ,113,0,99
OMN,127,0,129
OP,58,0,291
OST,83,0,98
OT,113,0,435
OTB,34,0,277
OVN,147,0,853
OW,74,0,319
PMO,151,0,838
PMR,150,0,837
PMW,149,0,840
PT,99,0,560
RAI,122,0,353
RAT,122,0,122
RB,188,0,764
RD,248,0,206
RH,38,0,26
RHN,107,0,334
RL,57,0,31
RLB,148,0,587
RM,134,0,427
RS,85,0,319
RSD,159,0,728
RSN,99,0,98
RSW,152,0,450
RTA,134,0,435
RTB,145,0,505
RTD,144,0,435
RTN,139,0,437
RTST,149,0,514
RTZ,148,0,514
RV,123,0,413
RVS,65,0,277
SBK,166,0,508
SD,94,0,571
SDA,237,0,196
SDM,148,0,505
SDT,125,0,368
SDTB,128,0,369
SGL,190,0,494
SGN,186,0,929
SHL,134,0,364
SK,221,0,139
SKND,220,0,139
SM,129,0,427
SN,168,0,509
SOG,188,0,495
SPTN,152,0,871
SPTZ,150,0,871
SRN,152,0,505
SSH,146,0,458
ST,95,0,571
STD,159,0,476
STM,232,0,202
STV,250,0,147
STZ,96,0,561
SWD,221,0,190
SWK,146,0,172
TB,114,0,392
TBG,6,0,0
TBR,119,0,405
TBU,115,0,405
TG,116,0,394
TL,74,0,294
TPSW,76,0,294
TWL,78,0,98
UHM,245,0,206
UHZ,242,0,206
UST,237,0,205
UT,88,0,277
UTG,149,0,875
UTLN,90,0,375
UTLR,91,0,350
UTM,96,0,350
UTO,91,0,350
UTT,93,0,350
UTVR,87,0,375
UTZL,90,0,350
VB,145,0,435
VD,67,0,31
VDL,182,0,495
VDM,237,0,203
VEM,61,0,32
VG,96,0,392
VH,146,0,458
VHP,125,0,169
VK,191,0,495
VL,111,0,393
VLB,81,0,340
VNDC,99,0,333
VNDW,98,0,333
VP,34,0,26
VRY,88,0,341
VS,234,0,766
VSS,233,0,766
VST,143,0,543
VSV,13,0,0
VTN,95,0,355
VZ,118,0,168
WAD,128,0,435
WADN,129,0,435
WADT,127,0,435
WC,58,0,277
WD,104,0,350
WDN,107,0,105
WF,38,0,277
WFM,234,0,205
WH,90,0,108
WK,237,0,142
WL,5,0,0
WM,142,0,840
WP,112,0,569
WR,264,0,214
WS,242,0,205
WSM,226,0,191
WT,152,0,454
WTV,25,0,23
WV,159,0,122
WW,34,0,19
WWW,35,0,19
WZ,113,0,122
YPB,141,0,435
ZA,52,0,291
ZB,229,0,199
ZBM,95,0,337
ZD,136,0,837
ZDK,139,0,840
ZH,222,0,190
ZL,104,0,108
ZLSH,109,0,122
ZLW,150,0,746
ZP,57,0,32
ZTM,136,0,435
ZTMO,135,0,435
ZV,16,0,20
ZVB,158,0,751
ZVT,153,0,854
ZWD,137,0,488
ZZS,139,0,840
