station,distance,services_per_day,n_of_disruptions
HKS,159,0,611
HLG,168,0,108
HLGH,169,0,112
HLM,125,0,534
HLMS,124,0,555
HLO,140,0,561
HM,136,0,437
HMBH,137,0,441
HMBV,133,0,437
HMH,135,0,437
HMN,54,0,274
HN,149,0,555
HNK,150,0,611
HNO,59,0,90
HNP,184,0,110
HON,35,0,66
HOR,83,0,276
HR,113,0,90
HRL,177,0,461
HRLW,179,0,478
HRN,147,0,143
HRT,118,0,376
HT,91,0,302
HTN,90,0,348
HTNC,91,0,376
HTO,90,0,302
HVL,67,0,275
HVS,77,0,275
HVSM,78,0,276
HVSP,78,0,276
HWD,152,0,637
HWZB,117,0,555
HZE,134,0,443
IJT,167,0,108
KBD,190,0,747
KBK,9,0,0
KLP,53,0,282
KMA,124,0,568
KMR,185,0,478
KMW,189,0,115
KPN,62,0,90
KPNZ,62,0,90
KRD,185,0,489
KRG,197,0,747
KTR,61,0,274
KW,161,0,164
KZ,118,0,558
LAA,143,0,462
LC,17,0,0
LDL,131,0,366
LDM,99,0,321
LEDN,132,0,373
LEER,222,0,182
LG,180,0,478
LLS,104,0,90
LLZM,127,0,433
LP,179,0,170
LTN,54,0,283
LTV,35,0,2
LUT,162,0,461
LW,142,0,90
LWC,145,0,107
MAS,89,0,348
MDB,227,0,747
MES,185,0,463
MG,152,0,107
MMLH,58,0,281
MP,75,0,90
MRB,74,0,137
MRN,83,0,314
MT,179,0,461
MTH,162,0,166
MTN,182,0,463
MTR,180,0,463
MZ,144,0,448
NDB,83,0,276
NH,170,0,492
NKK,72,0,275
NM,48,0,260
NMD,53,0,281
NMGO,51,0,281
NMH,51,0,281
NML,47,0,274
NS,74,0,90
NSCH,197,0,173
NVD,58,0,73
NVP,126,0,531
NWK,123,0,433
O,72,0,281
OBD,158,0,647
ODB,165,0,716
ODZ,56,0,67
OMN,70,0,97
OP,57,0,274
OST,26,0,66
OT,112,0,418
OTB,33,0,260
OVN,127,0,571
OW,73,0,302
PMO,131,0,556
PMR,130,0,555
PMW,129,0,558
PT,79,0,278
RAI,104,0,279
RAT,65,0,90
RB,187,0,747
RD,191,0,174
RH,19,0,3
RHN,106,0,317
RL,22,0,2
RLB,145,0,512
RM,133,0,410
RS,84,0,302
RSD,158,0,711
RSN,42,0,66
RSW,146,0,448
RTA,128,0,433
RTB,139,0,503
RTD,138,0,433
RTN,133,0,435
RTST,143,0,512
RTZ,142,0,512
RV,122,0,396
RVS,64,0,260
SBK,165,0,491
SD,74,0,289
SDA,180,0,164
SDM,142,0,503
SDT,124,0,351
SDTB,127,0,352
SGL,189,0,477
SGN,166,0,647
SHL,116,0,353
SK,164,0,107
SKND,163,0,107
SM,128,0,410
SN,167,0,492
SOG,187,0,478
SPTN,132,0,589
SPTZ,130,0,589
SRN,151,0,488
SSH,137,0,531
ST,75,0,289
STD,158,0,459
STM,175,0,170
STV,193,0,115
STZ,76,0,279
SWD,164,0,158
SWK,89,0,140
TB,113,0,375
TBG,63,0,49
TBR,118,0,388
TBU,114,0,388
TG,115,0,377
TL,73,0,277
TPSW,75,0,277
TWL,21,0,66
UHM,188,0,174
UHZ,185,0,174
UST,180,0,173
UT,82,0,275
UTG,129,0,593
UTLN,86,0,348
UTLR,85,0,348
UTM,90,0,348
UTO,79,0,299
UTT,87,0,348
UTVR,83,0,348
UTZL,84,0,348
VB,139,0,433
VD,12,0,0
VDL,181,0,478
VDM,180,0,171
VEM,4,0,0
VG,95,0,375
VH,140,0,383
VHP,68,0,137
VK,190,0,478
VL,110,0,376
VLB,80,0,323
VNDC,98,0,316
VNDW,97,0,316
VP,23,0,6
VRY,87,0,324
VS,233,0,749
VSS,232,0,749
VST,137,0,468
VSV,66,0,33
VTN,89,0,353
VZ,61,0,136
WAD,122,0,433
WADN,123,0,433
WADT,121,0,433
WC,57,0,260
WD,98,0,275
WDN,50,0,73
WF,37,0,260
WFM,177,0,173
WH,33,0,76
WK,180,0,110
WL,52,0,32
WM,122,0,558
WP,92,0,287
WR,207,0,182
WS,185,0,173
WSM,169,0,159
WT,151,0,437
WTV,32,0,9
WV,102,0,90
WW,45,0,14
WWW,44,0,14
WZ,56,0,90
YPB,135,0,433
ZA,51,0,274
ZB,172,0,167
ZBM,94,0,320
ZD,116,0,555
ZDK,119,0,558
ZH,165,0,158
ZL,47,0,76
ZLSH,52,0,90
ZLW,149,0,729
ZTM,130,0,433
ZTMO,129,0,433
ZV,41,0,12
ZVB,157,0,734
ZVT,133,0,572
ZWD,136,0,471
ZZS,119,0,558
