station,distance,services_per_day,n_of_disruptions
MZ,115,0,188
[NEA,inf,0,0
NDB,73,0,281
NH,141,0,232
NKK,62,0,280
NM,19,0,0
NMD,24,0,21
NMGO,22,0,21
NMH,22,0,21
NML,18,0,14
NS,90,0,280
NSCH,226,0,176
NVD,87,0,76
NVP,114,0,265
NWK,99,0,158
O,43,0,21
OBD,148,0,652
ODB,136,0,456
ODZ,85,0,70
OMN,99,0,100
OP,28,0,14
OST,55,0,69
OT,83,0,158
OTB,4,0,0
OVN,117,0,576
OW,44,0,42
PMO,121,0,561
PMR,120,0,560
PMW,119,0,563
PT,69,0,283
RAI,92,0,76
RAT,94,0,93
RB,158,0,487
RD,220,0,177
RH,10,0,3
RHN,77,0,57
RL,51,0,5
RLB,118,0,310
RM,104,0,150
RS,55,0,42
RSD,129,0,451
RSN,71,0,69
RSW,122,0,173
RTA,104,0,158
RTB,115,0,228
RTD,114,0,158
RTN,109,0,160
RTST,119,0,237
RTZ,118,0,237
RV,93,0,136
RVS,35,0,0
SBK,136,0,231
SD,64,0,294
SDA,209,0,167
SDM,118,0,228
SDT,95,0,91
SDTB,98,0,92
SGL,160,0,217
SGN,156,0,652
SHL,104,0,87
SK,193,0,110
SKND,192,0,110
SM,99,0,150
SN,138,0,232
SOG,158,0,218
SPTN,122,0,594
SPTZ,120,0,594
SRN,122,0,228
SSH,116,0,181
ST,65,0,294
STD,129,0,199
STM,204,0,173
STV,222,0,118
STZ,66,0,284
SWD,193,0,161
SWK,118,0,143
TB,84,0,115
TBG,36,0,37
TBR,89,0,128
TBU,85,0,128
TG,86,0,117
TL,44,0,17
TPSW,46,0,17
TWL,50,0,69
UHM,217,0,177
UHZ,214,0,177
UST,209,0,176
UT,58,0,0
UTG,119,0,598
UTLN,60,0,98
UTLR,61,0,73
UTM,66,0,73
UTO,61,0,73
UTT,63,0,73
UTVR,57,0,98
UTZL,60,0,73
VB,115,0,158
VD,41,0,3
VDL,152,0,218
VDM,209,0,174
VEM,33,0,3
VG,66,0,115
VH,116,0,181
VHP,97,0,140
VK,161,0,218
VL,81,0,116
VLB,51,0,63
VNDC,69,0,56
VNDW,68,0,56
VP,6,0,3
VRY,58,0,64
VS,204,0,489
VSS,203,0,489
VST,113,0,266
VSV,43,0,37
VTN,65,0,78
VZ,90,0,139
WAD,98,0,158
WADN,99,0,158
WADT,97,0,158
WC,28,0,0
WD,74,0,73
WDN,79,0,76
WF,8,0,0
WFM,206,0,176
WH,62,0,79
WK,209,0,113
WL,25,0,20
WM,112,0,563
WP,82,0,292
WR,236,0,185
WS,214,0,176
WSM,198,0,162
WT,122,0,177
WTV,5,0,2
WV,131,0,93
WW,64,0,56
WWW,65,0,56
WZ,85,0,93
YPB,111,0,158
ZA,22,0,14
ZB,201,0,170
ZBM,65,0,60
ZD,106,0,560
ZDK,109,0,563
ZH,194,0,161
ZL,76,0,79
ZLSH,81,0,93
ZLW,120,0,469
ZP,29,0,3
ZTM,106,0,158
ZTMO,105,0,158
ZV,14,0,0
ZVB,128,0,474
ZVT,123,0,577
ZWD,107,0,211
ZZS,109,0,563
