station,distance,services_per_day,n_of_disruptions
RLB,30,0,195
RM,183,0,571
RS,115,0,234
RSD,81,0,186
RSN,165,0,464
RSW,4,0,15
RTA,33,0,186
RTB,24,0,186
RTD,23,0,116
RTN,28,0,186
RTST,28,0,195
RTZ,27,0,195
RV,194,0,620
RVS,135,0,252
SBK,215,0,652
SD,80,0,182
SDA,280,0,486
SDM,19,0,116
SDT,53,0,305
SDTB,50,0,305
SGL,239,0,638
SGN,100,0,215
SHL,44,0,0
SK,264,0,429
SKND,263,0,429
SM,188,0,620
SN,217,0,653
SOG,237,0,639
SPTN,51,0,105
SPTZ,49,0,105
SRN,201,0,649
SSH,23,0,10
ST,79,0,182
STD,208,0,620
STM,275,0,492
STV,293,0,437
STZ,78,0,182
SWD,264,0,480
SWK,189,0,462
TB,94,0,509
TBG,154,0,452
TBR,89,0,528
TBU,93,0,530
TG,188,0,656
TL,98,0,282
TPSW,96,0,282
TWL,134,0,433
UHM,288,0,496
UHZ,285,0,496
UST,280,0,495
UT,60,0,85
UTG,63,0,125
UTLN,64,0,158
UTLR,57,0,108
UTM,68,0,158
UTO,63,0,158
UTT,55,0,103
UTVR,61,0,158
UTZL,62,0,158
VB,3,0,0
VD,154,0,433
VDL,231,0,639
VDM,280,0,493
VEM,138,0,435
VG,112,0,231
VH,23,0,10
VHP,187,0,422
VK,240,0,639
VL,183,0,655
VLB,169,0,478
VNDC,95,0,192
VNDW,94,0,192
VP,124,0,418
VRY,176,0,479
VS,156,0,224
VSS,155,0,224
VST,10,0,3
VSV,161,0,452
VTN,53,0,94
VZ,184,0,534
WAD,36,0,85
WADN,37,0,85
WADT,35,0,85
WC,142,0,255
WD,44,0,93
WDN,173,0,471
WF,110,0,180
WFM,277,0,495
WH,156,0,474
WK,280,0,432
WL,143,0,435
WM,70,0,151
WP,68,0,136
WR,307,0,504
WS,285,0,495
WSM,269,0,481
WT,159,0,571
WTV,123,0,417
WV,202,0,412
WW,182,0,471
WWW,183,0,471
WZ,138,0,411
YPB,7,0,3
ZA,120,0,285
ZB,272,0,489
ZBM,95,0,282
ZD,65,0,71
ZDK,68,0,74
ZH,265,0,480
ZL,147,0,398
ZLSH,152,0,412
ZLW,58,0,303
ZP,142,0,433
ZTM,12,0,0
ZTMO,13,0,3
ZV,132,0,415
ZVB,66,0,308
ZVT,52,0,88
ZWD,41,0,300
ZZS,68,0,74
