station,distance,services_per_day,n_of_disruptions
AC,181,0,293
AH,129,0,199
AHP,130,0,456
AHPR,132,0,458
AHZ,121,0,213
AKL,152,0,228
AKM,282,0,599
ALM,206,0,270
ALMB,212,0,401
ALMM,205,0,269
ALMO,214,0,401
ALMP,208,0,401
AMF,178,0,257
AMFS,181,0,497
AML,213,0,525
AMPO,203,0,269
AMR,235,0,542
AMRI,215,0,595
AMRN,236,0,617
ANA,265,0,628
APD,176,0,459
APDM,175,0,460
APDO,179,0,494
APG,345,0,629
APN,192,0,267
