station,distance,services_per_day,n_of_disruptions
HGZ,193,0,220
HIL,198,0,707
HK,194,0,690
HKS,221,0,707
HLG,197,0,162
HLGH,198,0,166
HLM,187,0,630
HLMS,186,0,651
HLO,202,0,657
HM,198,0,533
HMBH,199,0,537
HMBV,195,0,533
HMH,197,0,533
HMN,116,0,370
HN,211,0,651
HNK,212,0,707
HNO,64,0,130
HNP,213,0,164
HON,51,0,125
HOR,145,0,372
HR,142,0,144
HRL,239,0,557
HRLW,241,0,574
HRN,176,0,197
HRT,180,0,472
[HRY,inf,0,0
HT,153,0,398
HTN,152,0,444
HTNC,153,0,472
HTO,152,0,398
HVL,129,0,371
HVS,139,0,371
HVSM,140,0,372
HVSP,140,0,372
HWD,214,0,733
HWZB,179,0,651
HZE,196,0,539
IJT,196,0,162
KBD,252,0,843
KBK,71,0,96
KLP,115,0,378
KMA,186,0,664
KMR,247,0,574
KMW,218,0,169
KPN,91,0,144
KPNZ,91,0,144
KRD,247,0,585
KRG,259,0,843
KTR,123,0,370
KW,190,0,218
KZ,180,0,654
LAA,205,0,558
LC,45,0,89
LDL,193,0,462
LDM,161,0,417
LEDN,194,0,469
LEER,251,0,236
LG,242,0,574
LLS,133,0,144
LLZM,189,0,529
LP,208,0,224
LTN,116,0,379
LTV,97,0,98
LUT,224,0,557
LW,171,0,144
LWC,174,0,161
MAS,151,0,444
MDB,289,0,843
MES,247,0,559
MG,181,0,161
MMLH,120,0,377
MP,104,0,144
MRB,50,0,119
MRN,145,0,410
MT,241,0,557
MTH,191,0,220
MTN,244,0,559
MTR,242,0,559
MZ,206,0,544
[NEA,inf,0,0
NDB,145,0,372
NH,232,0,588
NKK,131,0,147
NM,110,0,356
NMD,115,0,377
NMGO,113,0,377
NMH,113,0,377
NML,109,0,370
NS,103,0,144
NSCH,226,0,227
NVD,44,0,118
NVP,188,0,627
NWK,185,0,529
O,134,0,377
OBD,220,0,743
ODB,227,0,812
ODZ,28,0,48
OMN,61,0,122
OP,119,0,370
OST,80,0,184
OT,174,0,514
OTB,95,0,356
OVN,189,0,667
OW,135,0,398
PMO,193,0,652
PMR,192,0,651
PMW,191,0,654
PT,124,0,161
RAI,166,0,375
RAT,58,0,130
RB,249,0,843
RD,220,0,228
RH,81,0,99
RHN,168,0,413
RL,84,0,98
RLB,207,0,608
RM,195,0,506
RS,146,0,398
RSD,220,0,807
RSN,44,0,118
RSW,208,0,544
RTA,190,0,529
RTB,201,0,599
RTD,200,0,529
RTN,195,0,531
RTST,205,0,608
RTZ,204,0,608
RV,184,0,492
RVS,126,0,356
SBK,227,0,587
SD,136,0,385
SDA,209,0,218
SDM,204,0,599
SDT,186,0,447
SDTB,189,0,448
SGL,251,0,573
SGN,228,0,743
SHL,178,0,449
SK,193,0,161
SKND,192,0,161
SM,190,0,506
SN,229,0,588
SOG,249,0,574
SPTN,194,0,685
SPTZ,192,0,685
SRN,213,0,584
SSH,199,0,627
ST,137,0,385
STD,220,0,555
STM,204,0,224
STV,222,0,169
STZ,138,0,375
SWD,193,0,212
SWK,118,0,194
TB,175,0,471
TBG,125,0,145
TBR,180,0,484
TBU,176,0,484
TG,177,0,473
TL,135,0,373
TPSW,137,0,373
TWL,75,0,184
UHM,217,0,228
UHZ,214,0,228
UST,209,0,227
UT,144,0,371
UTG,191,0,689
UTLN,148,0,444
UTLR,147,0,444
UTM,152,0,444
UTO,141,0,395
UTT,149,0,444
UTVR,145,0,444
UTZL,146,0,444
VB,201,0,529
VD,74,0,96
VDL,243,0,574
VDM,209,0,225
VEM,66,0,96
VG,157,0,471
VH,202,0,479
VHP,44,0,119
VK,252,0,574
VL,172,0,472
VLB,142,0,419
VNDC,160,0,412
VNDW,159,0,412
VP,85,0,102
VRY,149,0,420
VS,295,0,845
VSS,294,0,845
VST,199,0,564
VSV,128,0,129
VTN,151,0,449
VZ,37,0,118
WAD,184,0,529
WADN,185,0,529
WADT,183,0,529
WC,119,0,356
WD,160,0,371
WDN,36,0,118
WF,99,0,356
WFM,206,0,227
WH,87,0,194
WK,209,0,164
WL,114,0,128
WM,184,0,654
WP,154,0,383
WR,236,0,236
WS,214,0,227
WSM,198,0,213
WT,213,0,533
WTV,94,0,105
WV,131,0,144
WW,107,0,110
WWW,106,0,110
WZ,85,0,144
YPB,197,0,529
ZA,113,0,370
ZB,201,0,221
ZBM,156,0,416
ZD,178,0,651
ZDK,181,0,654
ZH,194,0,212
ZL,76,0,130
ZLSH,81,0,144
ZLW,211,0,825
ZP,62,0,96
ZTM,192,0,529
ZTMO,191,0,529
ZV,103,0,108
ZVB,219,0,830
ZVT,195,0,668
ZWD,198,0,567
ZZS,181,0,654
