station,distance,services_per_day,n_of_disruptions
TPSW,150,0,367
TWL,64,0,90
UHM,113,0,84
UHZ,110,0,84
UST,105,0,83
UT,115,0,254
UTG,162,0,476
UTLN,119,0,327
UTLR,118,0,327
UTM,123,0,327
UTO,112,0,278
UTT,120,0,327
UTVR,116,0,327
UTZL,117,0,327
VB,172,0,412
VD,87,0,90
VDL,256,0,568
VDM,105,0,81
VEM,79,0,90
VG,167,0,400
VH,173,0,362
VHP,68,0,24
VK,265,0,568
VL,185,0,466
VLB,155,0,413
VNDC,150,0,361
VNDW,149,0,361
VP,98,0,96
VRY,162,0,414
VS,303,0,640
VSS,302,0,640
VST,170,0,447
VSV,141,0,123
VTN,122,0,332
VZ,75,0,25
WAD,155,0,412
WADN,156,0,412
WADT,154,0,412
WC,132,0,350
WD,131,0,254
WDN,68,0,26
WF,112,0,350
WFM,102,0,83
WH,42,0,14
WK,105,0,27
WL,127,0,122
WM,155,0,441
WP,125,0,266
WR,132,0,92
WS,110,0,83
WSM,94,0,69
WT,223,0,462
WTV,107,0,99
WV,27,0,7
WW,120,0,104
WWW,119,0,104
WZ,37,0,14
YPB,168,0,412
ZA,126,0,364
ZB,97,0,77
ZBM,150,0,451
ZD,149,0,438
ZDK,152,0,441
ZH,90,0,68
ZL,28,0,0
ZLSH,33,0,14
ZLW,205,0,602
ZP,75,0,90
ZTM,163,0,412
ZTMO,162,0,412
ZV,116,0,102
ZVB,213,0,607
ZVT,166,0,455
ZWD,189,0,596
ZZS,152,0,441
