station,distance,services_per_day,n_of_disruptions
HIL,137,0,438
HK,133,0,856
HKS,160,0,873
HLG,208,0,368
HLGH,209,0,372
HLM,126,0,796
HLMS,125,0,817
HLO,141,0,823
HM,96,0,177
HMBH,97,0,181
HMBV,93,0,177
HMH,95,0,177
HMN,14,0,0
HN,150,0,817
HNK,151,0,873
HNO,99,0,350
HNP,224,0,370
HON,75,0,326
HOR,81,0,330
HR,153,0,350
HRL,137,0,201
HRLW,139,0,218
HRN,187,0,403
HRT,78,0,116
[HRY,inf,0,0
HT,51,0,42
HTN,63,0,99
HTNC,62,0,99
HTO,50,0,42
HVL,56,0,297
HVS,78,0,537
HVSM,79,0,538
HVSP,79,0,538
HWD,153,0,899
HWZB,118,0,817
HZE,94,0,183
IJT,207,0,368
KBD,150,0,487
KBK,49,0,260
KLP,35,0,279
KMA,125,0,830
KMR,145,0,218
KMW,229,0,375
KPN,102,0,350
KPNZ,102,0,350
KRD,145,0,229
KRG,157,0,487
KTR,21,0,0
KW,201,0,424
KZ,119,0,820
LAA,130,0,444
LC,57,0,260
LDL,118,0,421
LDM,59,0,47
LEDN,119,0,428
LEER,262,0,442
LG,140,0,218
LLS,133,0,681
LLZM,114,0,415
LP,219,0,430
LTN,36,0,280
LTV,75,0,262
LUT,122,0,201
LW,182,0,350
LWC,185,0,367
MAS,76,0,330
MDB,187,0,487
MES,145,0,203
MG,192,0,367
MMLH,18,0,21
MP,115,0,350
MRB,114,0,397
MRN,65,0,311
MT,139,0,201
MTH,202,0,426
MTN,142,0,203
MTR,140,0,203
MZ,104,0,188
[NEA,inf,0,0
NDB,84,0,538
NH,130,0,232
NKK,73,0,537
NM,8,0,0
NMD,13,0,21
NMGO,11,0,21
NMH,11,0,21
NML,7,0,0
NS,101,0,537
NSCH,237,0,433
NVD,98,0,333
NVP,125,0,522
NWK,110,0,415
O,32,0,21
OBD,159,0,909
ODB,125,0,456
ODZ,96,0,327
OMN,110,0,357
OP,17,0,0
OST,66,0,326
OT,72,0,158
OTB,15,0,257
OVN,128,0,833
OW,33,0,42
PMO,132,0,818
PMR,131,0,817
PMW,130,0,820
PT,80,0,540
RAI,103,0,333
RAT,105,0,350
RB,147,0,487
RD,231,0,434
RH,21,0,260
RHN,88,0,314
RL,62,0,262
RLB,107,0,296
RM,93,0,150
RS,44,0,42
RSD,118,0,451
RSN,82,0,326
RSW,133,0,430
RTA,115,0,415
RTB,113,0,197
RTD,114,0,197
RTN,119,0,267
RTST,109,0,302
RTZ,110,0,302
RV,82,0,136
RVS,24,0,21
SBK,125,0,231
SD,75,0,551
SDA,220,0,424
SDM,118,0,267
SDT,84,0,77
SDTB,87,0,78
SGL,149,0,217
SGN,167,0,909
SHL,115,0,344
SK,204,0,367
SKND,203,0,367
SM,88,0,150
SN,127,0,232
SOG,147,0,218
SPTN,133,0,851
SPTZ,131,0,851
SRN,111,0,228
SSH,127,0,438
ST,76,0,551
STD,118,0,199
STM,215,0,430
STV,233,0,375
STZ,77,0,541
SWD,204,0,418
SWK,129,0,400
TB,73,0,115
TBG,47,0,294
TBR,78,0,128
TBU,74,0,128
TG,75,0,117
TL,33,0,3
TPSW,35,0,3
TWL,61,0,326
UHM,228,0,434
UHZ,225,0,434
UST,220,0,433
UT,69,0,257
UTG,130,0,855
UTLN,67,0,127
UTLR,72,0,330
UTM,77,0,330
UTO,72,0,330
UTT,74,0,330
UTVR,68,0,355
UTZL,71,0,330
VB,126,0,415
VD,52,0,260
VDL,141,0,218
VDM,220,0,431
VEM,44,0,260
VG,55,0,115
VH,127,0,438
VHP,108,0,397
VK,150,0,218
VL,70,0,116
VLB,40,0,63
VNDC,80,0,313
VNDW,79,0,313
VP,17,0,260
VRY,47,0,64
VS,193,0,489
VSS,192,0,489
VST,124,0,523
VSV,54,0,294
VTN,76,0,335
VZ,101,0,396
WAD,109,0,415
WADN,110,0,415
WADT,108,0,415
WC,17,0,21
WD,85,0,330
WDN,90,0,333
WF,19,0,257
WFM,217,0,433
WH,73,0,336
WK,220,0,370
WL,36,0,277
WM,123,0,820
WP,93,0,549
WR,247,0,442
WS,225,0,433
WSM,209,0,419
WT,111,0,177
WTV,16,0,259
WV,142,0,350
WW,75,0,313
WWW,76,0,313
WZ,96,0,350
YPB,122,0,415
ZA,11,0,0
ZB,212,0,427
ZBM,54,0,46
ZD,117,0,817
ZDK,120,0,820
ZH,205,0,418
ZL,87,0,336
ZLSH,92,0,350
ZLW,109,0,469
ZP,40,0,260
ZTM,117,0,415
ZTMO,116,0,415
ZV,25,0,257
ZVB,117,0,474
ZVT,134,0,834
ZWD,96,0,197
ZZS,120,0,820
