station,distance,services_per_day,n_of_disruptions
HGV,132,0,350
HGZ,201,0,426
HIL,134,0,438
HK,130,0,856
HKS,157,0,873
HLG,205,0,368
HLGH,206,0,372
HLM,123,0,796
HLMS,122,0,817
HLO,138,1.064516129032258,823
HM,99,0,191
HMBH,100,0,195
HMBV,96,0,191
HMH,98,0,191
HMN,17,0,14
HN,147,0,817
HNK,148,0,873
HNO,96,0,350
HNP,221,0,370
HON,72,0,326
HOR,78,0,330
HR,150,0,350
HRL,140,0,215
HRLW,142,0,232
HRN,184,0,403
HRT,81,0,130
[HRY,inf,0,0
HT,54,7.903225806451613,56
HTN,66,0,113
HTNC,65,0,113
HTO,53,7.903225806451613,56
HVL,53,0,297
HVS,75,0,537
HVSM,76,0,538
HVSP,76,0,538
HWD,150,0.967741935483871,899
HWZB,115,0,817
HZE,97,0,197
IJT,204,0,368
KBD,153,0,501
KBK,46,0,260
KLP,32,1.064516129032258,279
KMA,122,0,830
KMR,148,0,232
KMW,226,0,375
KPN,99,0,350
KPNZ,99,0,350
KRD,148,0,243
KRG,160,0,501
KTR,24,0,14
KW,198,0,424
KZ,116,0,820
LAA,127,0,444
LC,54,0,260
LDL,115,0,421
LDM,62,0,61
LEDN,116,0,428
LEER,259,0,442
LG,143,0,232
LLS,130,0,681
LLZM,111,0,415
LP,216,0,430
LTN,33,0,280
LTV,72,0,262
LUT,125,0,215
LW,179,0,350
LWC,182,0,367
MAS,73,0,330
MDB,190,0,501
MES,148,0,217
MG,189,0,367
MMLH,21,0,35
MP,112,0,350
MRB,111,0,397
MRN,62,0,311
MT,142,0,215
MTH,199,0,426
MTN,145,0,217
MTR,143,0,217
MZ,107,0,202
[NEA,inf,0,0
NDB,81,0,538
NH,133,0,246
NKK,70,0,537
NM,11,45.54838709677419,14
NMD,16,32.61290322580645,35
NMGO,14,32.61290322580645,35
NMH,14,0,35
NML,10,45.54838709677419,14
NS,98,0,537
NSCH,234,0,433
NVD,95,0,333
NVP,122,0,522
NWK,107,0,415
O,35,7.903225806451613,35
OBD,156,0,909
ODB,128,0,470
ODZ,93,0,327
OMN,107,0,357
OP,20,0,14
OST,63,0,326
OT,75,0,172
OTB,12,0,257
OVN,125,0,833
OW,36,7.903225806451613,56
PMO,129,0,818
PMR,128,0,817
PMW,127,0,820
PT,77,0,540
RAI,100,0,333
RAT,102,0,350
RB,150,0,501
RD,228,0,434
RH,18,30.806451612903224,260
RHN,85,0,314
RL,59,0,262
RLB,110,0,310
RM,96,0,164
RS,47,7.903225806451613,56
RSD,121,0,465
RSN,79,0,326
RSW,130,0,430
RTA,112,0,415
RTB,116,0,211
RTD,117,0,211
RTN,117,0,417
RTST,112,0,316
RTZ,113,0,316
RV,85,0,150
RVS,27,7.903225806451613,35
SBK,128,0,245
SD,72,0,551
SDA,217,0,424
SDM,121,0,281
SDT,87,0,91
SDTB,90,0,92
SGL,152,0,231
SGN,164,0.967741935483871,909
SHL,112,0,344
SK,201,0,367
SKND,200,0,367
SM,91,0,164
SN,130,0,246
SOG,150,0,232
SPTN,130,0,851
SPTZ,128,0,851
SRN,114,0,242
SSH,124,0,438
ST,73,0,551
STD,121,0,213
STM,212,0,430
STV,230,0,375
STZ,74,0,541
SWD,201,0,418
SWK,126,0,400
TB,76,6.806451612903226,129
TBG,44,0,294
TBR,81,6.806451612903226,142
TBU,77,6.806451612903226,142
TG,78,0,131
TL,36,0,17
TPSW,38,0,17
TWL,58,0,326
UHM,225,0,434
UHZ,222,0,434
UST,217,0,433
UT,66,1.064516129032258,257
UTG,127,0,855
UTLN,68,0,355
UTLR,69,0,330
UTM,74,0,330
UTO,69,0,330
UTT,71,0,330
UTVR,65,0,355
UTZL,68,0,330
VB,123,0,415
VD,49,0,260
VDL,144,0,232
VDM,217,0,431
VEM,41,0,260
VG,58,0,129
VH,124,0,438
VHP,105,0,397
VK,153,0,232
VL,73,0,130
VLB,43,0,77
VNDC,77,0,313
VNDW,76,0,313
VP,14,30.806451612903224,260
VRY,50,0,78
VS,196,0,503
VSS,195,0,503
VST,121,0,523
VSV,51,0,294
VTN,73,0,335
VZ,98,0,396
WAD,106,0,415
WADN,107,0,415
WADT,105,0,415
WC,20,32.61290322580645,35
WD,82,0,330
WDN,87,0,333
WF,16,0,257
WFM,214,0,433
WH,70,0,336
WK,217,0,370
WL,33,0,277
WM,120,0,820
WP,90,0,549
WR,244,0,442
WS,222,0,433
WSM,206,0,419
WT,114,0,191
WTV,13,0,259
WV,139,0,350
WW,72,0,313
WWW,73,0,313
WZ,93,0,350
YPB,119,0,415
ZA,14,0,14
ZB,209,0,427
ZBM,57,0,60
ZD,114,1.064516129032258,817
ZDK,117,0,820
ZH,202,0,418
ZL,84,0,336
ZLSH,89,0,350
ZLW,112,6.225806451612903,483
ZP,37,30.806451612903224,260
ZTM,114,0,415
ZTMO,113,0,415
ZV,22,0,257
ZVB,120,0,488
ZVT,131,0,834
ZWD,99,0,211
ZZS,117,0,820
