station,distance,services_per_day,n_of_disruptions
ST,100,0,588
STD,164,0,493
STM,237,0,219
STV,255,0,164
STZ,101,0,578
SWD,226,0,207
SWK,151,0,189
TB,119,0,409
TBG,1,36.354838709677416,0
TBR,124,0,422
TBU,120,0,422
TG,121,0,411
TL,79,0,311
TPSW,81,0,311
TWL,83,0,115
UHM,250,0,223
UHZ,247,0,223
UST,242,0,222
UT,93,0,294
UTG,154,0,892
UTLN,95,0,392
UTLR,96,0,367
UTM,101,0,367
UTO,96,0,367
UTT,98,0,367
UTVR,92,0,392
UTZL,95,0,367
VB,150,0,452
VD,62,0,31
VDL,187,0,512
VDM,242,0,220
VEM,66,0,49
VG,101,0,409
VH,151,0,475
VHP,130,0,186
VK,196,0,512
VL,116,0,410
VLB,86,0,357
VNDC,104,0,350
VNDW,103,0,350
VP,39,0,43
VRY,93,0,358
VS,239,0,783
VSS,238,0,783
VST,148,0,560
VSV,8,35.54838709677419,0
VTN,100,0,372
VZ,123,0,185
WAD,133,0,452
WADN,134,0,452
WADT,132,0,452
WC,63,0,294
WD,109,0,367
WDN,112,0,122
WF,43,0,294
WFM,239,0,222
WH,95,0,125
WK,242,0,159
WL,10,36.38709677419355,17
WM,147,0,857
WP,117,0,586
WR,269,0,231
WS,247,0,222
WSM,231,0,208
WT,157,0,471
WTV,30,36.38709677419355,40
WV,164,0,139
WW,29,35.54838709677419,19
WWW,30,0,19
WZ,118,0,139
YPB,146,0,452
ZA,57,0,308
ZB,234,0,216
ZBM,100,0,354
ZD,141,0,854
ZDK,144,0,857
ZH,227,0,207
ZL,109,0,125
ZLSH,114,0,139
ZLW,155,0,763
ZP,62,0,49
ZTM,141,0,452
ZTMO,140,0,452
ZV,21,36.38709677419355,37
ZVB,163,0,768
ZVT,158,0,871
ZWD,142,0,505
ZZS,144,0,857
