station,distance,services_per_day,n_of_disruptions
OP,29,0,271
OST,54,0,73
OT,84,0,415
OTB,5,0,257
OVN,118,0,833
OW,45,0,299
PMO,122,0,818
PMR,121,0,817
PMW,120,0,820
PT,70,0,540
RAI,93,0,333
RAT,93,0,97
RB,159,0,744
RD,219,0,181
RH,9,32.516129032258064,1
RHN,78,0,314
RL,50,0,9
RLB,119,0,567
RM,105,0,407
RS,56,0,299
RSD,130,0.03225806451612903,708
RSN,70,0,73
RSW,123,0,430
RTA,105,0,415
RTB,116,0,485
RTD,115,0,415
RTN,110,0,417
RTST,120,0,494
RTZ,119,0,494
RV,94,0,393
RVS,36,0,257
SBK,137,0,488
SD,65,0,551
SDA,208,0,171
SDM,119,0,485
SDT,96,0,348
SDTB,99,0,349
SGL,161,0,474
SGN,157,0,909
SHL,105,0,344
SK,192,0,114
SKND,191,0,114
SM,100,0,407
SN,139,0,489
SOG,159,0,475
SPTN,123,0,851
SPTZ,121,0,851
SRN,123,0,485
SSH,117,0,438
ST,66,0,551
STD,130,0,456
STM,203,0,177
STV,221,0,122
STZ,67,0,541
SWD,192,0,165
SWK,117,0,147
TB,85,0.03225806451612903,372
TBG,35,36.354838709677416,40
TBR,90,0,385
TBU,86,0,385
TG,87,0,374
TL,45,0,274
TPSW,47,0,274
TWL,49,0,73
UHM,216,0,181
UHZ,213,0,181
UST,208,0,180
UT,59,0,257
UTG,120,0,855
UTLN,61,0,355
UTLR,62,0,330
UTM,67,0,330
UTO,62,0,330
UTT,64,0,330
UTVR,58,0,355
UTZL,61,0,330
VB,116,0,415
VD,40,0,7
VDL,153,0,475
VDM,208,0,178
VEM,32,0,7
VG,67,0,372
VH,117,0,438
VHP,96,0,144
VK,162,0,475
VL,82,0,373
VLB,52,0,320
VNDC,70,0,313
VNDW,69,0,313
VP,5,32.516129032258064,1
VRY,59,0,321
VS,205,0,746
VSS,204,0,746
VST,114,0,523
VSV,42,35.54838709677419,40
VTN,66,0,335
VZ,89,0,143
WAD,99,0,415
WADN,100,0,415
WADT,98,0,415
WC,29,24.70967741935484,257
WD,75,0,330
WDN,78,0,80
WF,9,0,257
WFM,205,0,180
WH,61,0,83
WK,208,0,117
WL,24,57.83870967741935,23
WM,113,0,820
WP,83,0,549
WR,235,0,189
WS,213,0,180
WSM,197,0,166
WT,123,0,434
WTV,4,57.83870967741935,0
WV,130,0,97
WW,63,35.54838709677419,59
WWW,64,0,59
WZ,84,0,97
YPB,112,0,415
ZA,23,0,271
ZB,200,0,174
ZBM,66,0,317
ZD,107,0,817
ZDK,110,0,820
ZH,193,0,165
ZL,75,0,83
ZLSH,80,0,97
ZLW,121,0,726
ZP,28,32.516129032258064,7
ZTM,107,0,415
ZTMO,106,0,415
ZV,13,57.83870967741935,3
ZVB,129,0,731
ZVT,124,0,834
ZWD,108,0,468
ZZS,110,0,820
